Timestamp,PT101SoftWaterSupplyNo1_Pres(bar)
08-Mar-26 8:00:00 AM ICT,5.2
08-Mar-26 8:30:00 AM ICT,5.2
08-Mar-26 9:00:00 AM ICT,5.2
08-Mar-26 9:30:00 AM ICT,5.2
08-Mar-26 10:00:00 AM ICT,5.2
08-Mar-26 10:30:00 AM ICT,5.2
08-Mar-26 11:00:00 AM ICT,5.2
08-Mar-26 11:30:00 AM ICT,5.2
08-Mar-26 12:00:00 PM ICT,5.2
08-Mar-26 12:30:00 PM ICT,5.2
08-Mar-26 1:00:00 PM ICT,5.2
08-Mar-26 1:30:00 PM ICT,5.2
08-Mar-26 2:00:00 PM ICT,5.2
08-Mar-26 2:30:00 PM ICT,5.2
08-Mar-26 3:00:00 PM ICT,5.2
08-Mar-26 3:30:00 PM ICT,5.2
08-Mar-26 4:00:00 PM ICT,5.2
08-Mar-26 4:30:00 PM ICT,5.2
08-Mar-26 5:00:00 PM ICT,5.2
08-Mar-26 5:30:00 PM ICT,5.2
08-Mar-26 6:00:00 PM ICT,5.2
08-Mar-26 6:30:00 PM ICT,5.2
08-Mar-26 7:00:00 PM ICT,5.2
08-Mar-26 7:30:00 PM ICT,5.2
08-Mar-26 8:00:00 PM ICT,5.2
08-Mar-26 8:30:00 PM ICT,5.2
08-Mar-26 9:00:00 PM ICT,5.2
08-Mar-26 9:30:00 PM ICT,5.2
08-Mar-26 10:00:00 PM ICT,5.2
08-Mar-26 10:30:00 PM ICT,5.2
08-Mar-26 11:00:00 PM ICT,5.2
08-Mar-26 11:30:00 PM ICT,5.2
09-Mar-26 12:00:00 AM ICT,5.2
09-Mar-26 12:30:00 AM ICT,5.2
09-Mar-26 1:00:00 AM ICT,5.2
09-Mar-26 1:30:00 AM ICT,5.2
09-Mar-26 2:00:00 AM ICT,5.2
09-Mar-26 2:30:00 AM ICT,5.2
09-Mar-26 3:00:00 AM ICT,5.2
09-Mar-26 3:30:00 AM ICT,5.2
09-Mar-26 4:00:00 AM ICT,5.2
09-Mar-26 4:30:00 AM ICT,5.2
09-Mar-26 5:00:00 AM ICT,5.2
09-Mar-26 5:30:00 AM ICT,5.2
09-Mar-26 6:00:00 AM ICT,5.2
09-Mar-26 6:30:00 AM ICT,5.2
09-Mar-26 7:00:00 AM ICT,5.2
09-Mar-26 7:30:00 AM ICT,5.2
09-Mar-26 8:00:00 AM ICT,5.2
09-Mar-26 8:30:00 AM ICT,5.2
09-Mar-26 9:00:00 AM ICT,5.2
09-Mar-26 9:30:00 AM ICT,5.2
09-Mar-26 10:00:00 AM ICT,5.2
09-Mar-26 10:30:00 AM ICT,5.2
09-Mar-26 11:00:00 AM ICT,5.2
09-Mar-26 11:30:00 AM ICT,5.2
09-Mar-26 12:00:00 PM ICT,5.2
09-Mar-26 12:30:00 PM ICT,5.2
09-Mar-26 1:00:00 PM ICT,5.2
09-Mar-26 1:30:00 PM ICT,5.2
09-Mar-26 2:00:00 PM ICT,5.2
09-Mar-26 2:30:00 PM ICT,5.2
09-Mar-26 3:00:00 PM ICT,5.2
09-Mar-26 3:30:00 PM ICT,5.2
09-Mar-26 4:00:00 PM ICT,5.2
09-Mar-26 4:30:00 PM ICT,5.2
09-Mar-26 5:00:00 PM ICT,5.2
09-Mar-26 5:30:00 PM ICT,5.2
09-Mar-26 6:00:00 PM ICT,5.2
09-Mar-26 6:30:00 PM ICT,5.2
09-Mar-26 7:00:00 PM ICT,5.2
09-Mar-26 7:30:00 PM ICT,5.2
09-Mar-26 8:00:00 PM ICT,5.2
09-Mar-26 8:30:00 PM ICT,5.2
09-Mar-26 9:00:00 PM ICT,5.2
09-Mar-26 9:30:00 PM ICT,5.2
09-Mar-26 10:00:00 PM ICT,5.2
09-Mar-26 10:30:00 PM ICT,5.2
09-Mar-26 11:00:00 PM ICT,5.2
09-Mar-26 11:30:00 PM ICT,5.2
10-Mar-26 12:00:00 AM ICT,5.2
10-Mar-26 12:30:00 AM ICT,5.2
10-Mar-26 1:00:00 AM ICT,5.2
10-Mar-26 1:30:00 AM ICT,5.2
10-Mar-26 2:00:00 AM ICT,5.2
10-Mar-26 2:30:00 AM ICT,5.2
10-Mar-26 3:00:00 AM ICT,5.2
10-Mar-26 3:30:00 AM ICT,5.2
10-Mar-26 4:00:00 AM ICT,5.2
10-Mar-26 4:30:00 AM ICT,5.2
10-Mar-26 5:00:00 AM ICT,5.2
10-Mar-26 5:30:00 AM ICT,5.2
10-Mar-26 6:00:00 AM ICT,5.2
10-Mar-26 6:30:00 AM ICT,5.2
10-Mar-26 7:00:00 AM ICT,5.2
10-Mar-26 7:30:00 AM ICT,5.2
10-Mar-26 8:00:00 AM ICT,5.2
10-Mar-26 8:30:00 AM ICT,5.2
10-Mar-26 9:00:00 AM ICT,5.2
10-Mar-26 9:30:00 AM ICT,5.2
10-Mar-26 10:00:00 AM ICT,5.2
10-Mar-26 10:30:00 AM ICT,5.2
10-Mar-26 11:00:00 AM ICT,5.2
10-Mar-26 11:30:00 AM ICT,5.2
10-Mar-26 12:00:00 PM ICT,5.2
10-Mar-26 12:30:00 PM ICT,5.2
10-Mar-26 1:00:00 PM ICT,5.2
10-Mar-26 1:30:00 PM ICT,5.2
10-Mar-26 2:00:00 PM ICT,5.2
10-Mar-26 2:30:00 PM ICT,5.2
10-Mar-26 3:00:00 PM ICT,5.2
10-Mar-26 3:30:00 PM ICT,5.2
10-Mar-26 4:00:00 PM ICT,5.2
10-Mar-26 4:30:00 PM ICT,5.2
10-Mar-26 5:00:00 PM ICT,5.2
10-Mar-26 5:30:00 PM ICT,5.2
10-Mar-26 6:00:00 PM ICT,5.2
10-Mar-26 6:30:00 PM ICT,5.2
10-Mar-26 7:00:00 PM ICT,5.2
10-Mar-26 7:30:00 PM ICT,5.2
10-Mar-26 8:00:00 PM ICT,5.2
10-Mar-26 8:30:00 PM ICT,5.2
10-Mar-26 9:00:00 PM ICT,5.2
10-Mar-26 9:30:00 PM ICT,5.2
10-Mar-26 10:00:00 PM ICT,5.2
10-Mar-26 10:30:00 PM ICT,5.2
10-Mar-26 11:00:00 PM ICT,5.2
10-Mar-26 11:30:00 PM ICT,5.2
11-Mar-26 12:00:00 AM ICT,5.2
11-Mar-26 12:30:00 AM ICT,5.2
11-Mar-26 1:00:00 AM ICT,5.2
11-Mar-26 1:30:00 AM ICT,5.2
11-Mar-26 2:00:00 AM ICT,5.2
11-Mar-26 2:30:00 AM ICT,5.2
11-Mar-26 3:00:00 AM ICT,5.2
11-Mar-26 3:30:00 AM ICT,5.2
11-Mar-26 4:00:00 AM ICT,5.2
11-Mar-26 4:30:00 AM ICT,5.2
11-Mar-26 5:00:00 AM ICT,5.2
11-Mar-26 5:30:00 AM ICT,5.2
11-Mar-26 6:00:00 AM ICT,5.2
11-Mar-26 6:30:00 AM ICT,5.2
11-Mar-26 7:00:00 AM ICT,5.2
11-Mar-26 7:30:00 AM ICT,5.2
11-Mar-26 8:00:00 AM ICT,5.2
11-Mar-26 8:30:00 AM ICT,5.2
11-Mar-26 9:00:00 AM ICT,5.2
11-Mar-26 9:30:00 AM ICT,5.2
11-Mar-26 10:00:00 AM ICT,5.2
11-Mar-26 10:30:00 AM ICT,5.2
11-Mar-26 11:00:00 AM ICT,5.2
11-Mar-26 11:30:00 AM ICT,5.2
11-Mar-26 12:00:00 PM ICT,5.2
11-Mar-26 12:30:00 PM ICT,5.2
11-Mar-26 1:00:00 PM ICT,5.2
11-Mar-26 1:30:00 PM ICT,5.2
11-Mar-26 2:00:00 PM ICT,5.2
11-Mar-26 2:30:00 PM ICT,5.2
11-Mar-26 3:00:00 PM ICT,5.2
11-Mar-26 3:30:00 PM ICT,5.2
11-Mar-26 4:00:00 PM ICT,5.2
11-Mar-26 4:30:00 PM ICT,5.2
11-Mar-26 5:00:00 PM ICT,5.2
11-Mar-26 5:30:00 PM ICT,5.2
11-Mar-26 6:00:00 PM ICT,5.2
11-Mar-26 6:30:00 PM ICT,5.2
11-Mar-26 7:00:00 PM ICT,5.2
11-Mar-26 7:30:00 PM ICT,5.2
11-Mar-26 8:00:00 PM ICT,5.2
11-Mar-26 8:30:00 PM ICT,5.2
11-Mar-26 9:00:00 PM ICT,5.2
11-Mar-26 9:30:00 PM ICT,5.2
11-Mar-26 10:00:00 PM ICT,5.2
11-Mar-26 10:30:00 PM ICT,5.2
11-Mar-26 11:00:00 PM ICT,5.2
11-Mar-26 11:30:00 PM ICT,5.2
12-Mar-26 12:00:00 AM ICT,5.2
12-Mar-26 12:30:00 AM ICT,5.2
12-Mar-26 1:00:00 AM ICT,5.2
12-Mar-26 1:30:00 AM ICT,5.2
12-Mar-26 2:00:00 AM ICT,5.2
12-Mar-26 2:30:00 AM ICT,5.2
12-Mar-26 3:00:00 AM ICT,5.2
12-Mar-26 3:30:00 AM ICT,5.2
12-Mar-26 4:00:00 AM ICT,5.2
12-Mar-26 4:30:00 AM ICT,5.2
12-Mar-26 5:00:00 AM ICT,5.2
12-Mar-26 5:30:00 AM ICT,5.2
12-Mar-26 6:00:00 AM ICT,5.2
12-Mar-26 6:30:00 AM ICT,5.2
12-Mar-26 7:00:00 AM ICT,5.2
12-Mar-26 7:30:00 AM ICT,5.2
12-Mar-26 8:00:00 AM ICT,5.2
12-Mar-26 8:30:00 AM ICT,5.2
12-Mar-26 9:00:00 AM ICT,5.2
12-Mar-26 9:30:00 AM ICT,5.2
12-Mar-26 10:00:00 AM ICT,5.2
12-Mar-26 10:30:00 AM ICT,5.2
12-Mar-26 11:00:00 AM ICT,5.2
12-Mar-26 11:30:00 AM ICT,5.2
12-Mar-26 12:00:00 PM ICT,5.2
12-Mar-26 12:30:00 PM ICT,5.2
12-Mar-26 1:00:00 PM ICT,5.2
12-Mar-26 1:30:00 PM ICT,5.2
12-Mar-26 2:00:00 PM ICT,5.2
12-Mar-26 2:30:00 PM ICT,5.2
12-Mar-26 3:00:00 PM ICT,5.2
12-Mar-26 3:30:00 PM ICT,5.2
12-Mar-26 4:00:00 PM ICT,5.2
12-Mar-26 4:30:00 PM ICT,5.2
12-Mar-26 5:00:00 PM ICT,5.2
12-Mar-26 5:30:00 PM ICT,5.2
12-Mar-26 6:00:00 PM ICT,5.2
12-Mar-26 6:30:00 PM ICT,5.2
12-Mar-26 7:00:00 PM ICT,5.2
12-Mar-26 7:30:00 PM ICT,5.2
12-Mar-26 8:00:00 PM ICT,5.2
12-Mar-26 8:30:00 PM ICT,5.2
12-Mar-26 9:00:00 PM ICT,5.2
12-Mar-26 9:30:00 PM ICT,5.2
12-Mar-26 10:00:00 PM ICT,5.2
12-Mar-26 10:30:00 PM ICT,5.2
12-Mar-26 11:00:00 PM ICT,5.2
12-Mar-26 11:30:00 PM ICT,5.2
13-Mar-26 12:00:00 AM ICT,5.2
13-Mar-26 12:30:00 AM ICT,5.2
13-Mar-26 1:00:00 AM ICT,5.2
13-Mar-26 1:30:00 AM ICT,5.2
13-Mar-26 2:00:00 AM ICT,5.2
13-Mar-26 2:30:00 AM ICT,5.2
13-Mar-26 3:00:00 AM ICT,5.2
13-Mar-26 3:30:00 AM ICT,5.2
13-Mar-26 4:00:00 AM ICT,5.2
13-Mar-26 4:30:00 AM ICT,5.2
13-Mar-26 5:00:00 AM ICT,5.2
13-Mar-26 5:30:00 AM ICT,5.2
13-Mar-26 6:00:00 AM ICT,5.2
13-Mar-26 6:30:00 AM ICT,5.2
13-Mar-26 7:00:00 AM ICT,5.2
13-Mar-26 7:30:00 AM ICT,5.2
13-Mar-26 8:00:00 AM ICT,5.2
13-Mar-26 8:30:00 AM ICT,5.2
13-Mar-26 9:00:00 AM ICT,5.2
13-Mar-26 9:30:00 AM ICT,5.2
13-Mar-26 10:00:00 AM ICT,5.2
13-Mar-26 10:30:00 AM ICT,5.2
13-Mar-26 11:00:00 AM ICT,5.2
13-Mar-26 11:30:00 AM ICT,5.2
13-Mar-26 12:00:00 PM ICT,5.2
13-Mar-26 12:30:00 PM ICT,5.2
13-Mar-26 1:00:00 PM ICT,5.2
13-Mar-26 1:30:00 PM ICT,5.2
13-Mar-26 2:00:00 PM ICT,5.2
13-Mar-26 2:30:00 PM ICT,5.2
13-Mar-26 3:00:00 PM ICT,5.2
13-Mar-26 3:30:00 PM ICT,5.2
13-Mar-26 4:00:00 PM ICT,5.2
13-Mar-26 4:30:00 PM ICT,5.2
13-Mar-26 5:00:00 PM ICT,5.2
13-Mar-26 5:30:00 PM ICT,5.2
13-Mar-26 6:00:00 PM ICT,5.2
13-Mar-26 6:30:00 PM ICT,5.2
13-Mar-26 7:00:00 PM ICT,5.2
13-Mar-26 7:30:00 PM ICT,5.2
13-Mar-26 8:00:00 PM ICT,5.2
13-Mar-26 8:30:00 PM ICT,5.2
13-Mar-26 9:00:00 PM ICT,5.2
13-Mar-26 9:30:00 PM ICT,5.2
13-Mar-26 10:00:00 PM ICT,5.2
13-Mar-26 10:30:00 PM ICT,5.2
13-Mar-26 11:00:00 PM ICT,5.2
13-Mar-26 11:30:00 PM ICT,5.2
14-Mar-26 12:00:00 AM ICT,5.2
14-Mar-26 12:30:00 AM ICT,5.2
14-Mar-26 1:00:00 AM ICT,5.2
14-Mar-26 1:30:00 AM ICT,5.2
14-Mar-26 2:00:00 AM ICT,5.2
14-Mar-26 2:30:00 AM ICT,5.2
14-Mar-26 3:00:00 AM ICT,5.2
14-Mar-26 3:30:00 AM ICT,5.2
14-Mar-26 4:00:00 AM ICT,5.2
14-Mar-26 4:30:00 AM ICT,5.2
14-Mar-26 5:00:00 AM ICT,5.2
14-Mar-26 5:30:00 AM ICT,5.2
14-Mar-26 6:00:00 AM ICT,5.2
14-Mar-26 6:30:00 AM ICT,5.2
14-Mar-26 7:00:00 AM ICT,5.2
14-Mar-26 7:30:00 AM ICT,5.2
14-Mar-26 8:00:00 AM ICT,5.2
14-Mar-26 8:30:00 AM ICT,5.2
14-Mar-26 9:00:00 AM ICT,5.2
14-Mar-26 9:30:00 AM ICT,5.2
14-Mar-26 10:00:00 AM ICT,5.2
14-Mar-26 10:30:00 AM ICT,5.2
14-Mar-26 11:00:00 AM ICT,5.2
14-Mar-26 11:30:00 AM ICT,5.2
14-Mar-26 12:00:00 PM ICT,5.2
14-Mar-26 12:30:00 PM ICT,5.2
14-Mar-26 1:00:00 PM ICT,5.2
14-Mar-26 1:30:00 PM ICT,5.2
14-Mar-26 2:00:00 PM ICT,5.2
14-Mar-26 2:30:00 PM ICT,5.2
14-Mar-26 3:00:00 PM ICT,5.2
14-Mar-26 3:30:00 PM ICT,5.2
14-Mar-26 4:00:00 PM ICT,5.2
14-Mar-26 4:30:00 PM ICT,5.2
14-Mar-26 5:00:00 PM ICT,5.2
14-Mar-26 5:30:00 PM ICT,5.2
14-Mar-26 6:00:00 PM ICT,5.2
14-Mar-26 6:30:00 PM ICT,5.2
14-Mar-26 7:00:00 PM ICT,5.2
14-Mar-26 7:30:00 PM ICT,5.2
14-Mar-26 8:00:00 PM ICT,5.2
14-Mar-26 8:30:00 PM ICT,5.2
14-Mar-26 9:00:00 PM ICT,5.2
14-Mar-26 9:30:00 PM ICT,5.2
14-Mar-26 10:00:00 PM ICT,5.2
14-Mar-26 10:30:00 PM ICT,5.2
14-Mar-26 11:00:00 PM ICT,5.2
14-Mar-26 11:30:00 PM ICT,5.2
15-Mar-26 12:00:00 AM ICT,5.2
15-Mar-26 12:30:00 AM ICT,5.2
15-Mar-26 1:00:00 AM ICT,5.2
15-Mar-26 1:30:00 AM ICT,5.2
15-Mar-26 2:00:00 AM ICT,5.2
15-Mar-26 2:30:00 AM ICT,5.2
15-Mar-26 3:00:00 AM ICT,5.2
15-Mar-26 3:30:00 AM ICT,5.2
15-Mar-26 4:00:00 AM ICT,5.2
15-Mar-26 4:30:00 AM ICT,5.2
15-Mar-26 5:00:00 AM ICT,5.2
15-Mar-26 5:30:00 AM ICT,5.2
15-Mar-26 6:00:00 AM ICT,5.2
15-Mar-26 6:30:00 AM ICT,5.2
15-Mar-26 7:00:00 AM ICT,5.2
15-Mar-26 7:30:00 AM ICT,5.2
15-Mar-26 8:00:00 AM ICT,5.2
15-Mar-26 8:30:00 AM ICT,5.2
15-Mar-26 9:00:00 AM ICT,5.2
15-Mar-26 9:30:00 AM ICT,5.2
15-Mar-26 10:00:00 AM ICT,5.2
15-Mar-26 10:30:00 AM ICT,5.2
15-Mar-26 11:00:00 AM ICT,5.2
15-Mar-26 11:30:00 AM ICT,5.2
15-Mar-26 12:00:00 PM ICT,5.2
15-Mar-26 12:30:00 PM ICT,5.2
15-Mar-26 1:00:00 PM ICT,5.2
15-Mar-26 1:30:00 PM ICT,5.2
15-Mar-26 2:00:00 PM ICT,5.2
15-Mar-26 2:30:00 PM ICT,5.2
15-Mar-26 3:00:00 PM ICT,5.2
15-Mar-26 3:30:00 PM ICT,5.2
15-Mar-26 4:00:00 PM ICT,5.2
15-Mar-26 4:30:00 PM ICT,5.2
15-Mar-26 5:00:00 PM ICT,5.2
15-Mar-26 5:30:00 PM ICT,5.2
15-Mar-26 6:00:00 PM ICT,5.2
15-Mar-26 6:30:00 PM ICT,5.2
15-Mar-26 7:00:00 PM ICT,5.2
15-Mar-26 7:30:00 PM ICT,5.2
15-Mar-26 8:00:00 PM ICT,5.2
15-Mar-26 8:30:00 PM ICT,5.2
15-Mar-26 9:00:00 PM ICT,5.2
15-Mar-26 9:30:00 PM ICT,5.2
15-Mar-26 10:00:00 PM ICT,5.2
15-Mar-26 10:30:00 PM ICT,5.2
15-Mar-26 11:00:00 PM ICT,5.2
15-Mar-26 11:30:00 PM ICT,5.2
16-Mar-26 12:00:00 AM ICT,5.2
16-Mar-26 12:30:00 AM ICT,5.2
16-Mar-26 1:00:00 AM ICT,5.2
16-Mar-26 1:30:00 AM ICT,5.2
16-Mar-26 2:00:00 AM ICT,5.2
16-Mar-26 2:30:00 AM ICT,5.2
16-Mar-26 3:00:00 AM ICT,5.2
16-Mar-26 3:30:00 AM ICT,5.2
16-Mar-26 4:00:00 AM ICT,5.2
16-Mar-26 4:30:00 AM ICT,5.2
16-Mar-26 5:00:00 AM ICT,5.2
16-Mar-26 5:30:00 AM ICT,5.2
16-Mar-26 6:00:00 AM ICT,5.2
16-Mar-26 6:30:00 AM ICT,5.2
16-Mar-26 7:00:00 AM ICT,5.2
16-Mar-26 7:30:00 AM ICT,5.2
16-Mar-26 8:00:00 AM ICT,5.2
16-Mar-26 8:30:00 AM ICT,5.2
16-Mar-26 9:00:00 AM ICT,5.2
16-Mar-26 9:30:00 AM ICT,5.2
16-Mar-26 10:00:00 AM ICT,5.2
16-Mar-26 10:30:00 AM ICT,5.2
16-Mar-26 11:00:00 AM ICT,5.2
16-Mar-26 11:30:00 AM ICT,5.2
16-Mar-26 12:00:00 PM ICT,5.2
16-Mar-26 12:30:00 PM ICT,5.2
16-Mar-26 1:00:00 PM ICT,5.2
16-Mar-26 1:30:00 PM ICT,5.2
16-Mar-26 2:00:00 PM ICT,5.2
16-Mar-26 2:30:00 PM ICT,5.2
16-Mar-26 3:00:00 PM ICT,5.2
16-Mar-26 3:30:00 PM ICT,5.2
16-Mar-26 4:00:00 PM ICT,5.2
16-Mar-26 4:30:00 PM ICT,5.2
16-Mar-26 5:00:00 PM ICT,5.2
16-Mar-26 5:30:00 PM ICT,5.2
16-Mar-26 6:00:00 PM ICT,5.2
16-Mar-26 6:30:00 PM ICT,5.2
16-Mar-26 7:00:00 PM ICT,5.2
16-Mar-26 7:30:00 PM ICT,5.2
16-Mar-26 8:00:00 PM ICT,5.2
16-Mar-26 8:30:00 PM ICT,5.2
16-Mar-26 9:00:00 PM ICT,5.2
16-Mar-26 9:30:00 PM ICT,5.2
16-Mar-26 10:00:00 PM ICT,5.2
16-Mar-26 10:30:00 PM ICT,5.2
16-Mar-26 11:00:00 PM ICT,5.2
16-Mar-26 11:30:00 PM ICT,5.2
17-Mar-26 12:00:00 AM ICT,5.2
17-Mar-26 12:30:00 AM ICT,5.2
17-Mar-26 1:00:00 AM ICT,5.2
17-Mar-26 1:30:00 AM ICT,5.2
17-Mar-26 2:00:00 AM ICT,5.2
17-Mar-26 2:30:00 AM ICT,5.2
17-Mar-26 3:00:00 AM ICT,5.2
17-Mar-26 3:30:00 AM ICT,5.2
17-Mar-26 4:00:00 AM ICT,5.2
17-Mar-26 4:30:00 AM ICT,5.2
17-Mar-26 5:00:00 AM ICT,5.2
17-Mar-26 5:30:00 AM ICT,5.2
17-Mar-26 6:00:00 AM ICT,5.2
17-Mar-26 6:30:00 AM ICT,5.2
17-Mar-26 7:00:00 AM ICT,5.2
17-Mar-26 7:30:00 AM ICT,5.2
17-Mar-26 8:00:00 AM ICT,5.2
17-Mar-26 8:30:00 AM ICT,5.2
17-Mar-26 9:00:00 AM ICT,5.2
17-Mar-26 9:30:00 AM ICT,5.2
17-Mar-26 10:00:00 AM ICT,5.2
17-Mar-26 10:30:00 AM ICT,5.2
17-Mar-26 11:00:00 AM ICT,5.2
17-Mar-26 11:30:00 AM ICT,5.2
17-Mar-26 12:00:00 PM ICT,5.2
17-Mar-26 12:30:00 PM ICT,5.2
17-Mar-26 1:00:00 PM ICT,5.2
17-Mar-26 1:30:00 PM ICT,5.2
17-Mar-26 2:00:00 PM ICT,5.2
17-Mar-26 2:30:00 PM ICT,5.2
17-Mar-26 3:00:00 PM ICT,5.2
17-Mar-26 3:30:00 PM ICT,5.2
17-Mar-26 4:00:00 PM ICT,5.2
17-Mar-26 4:30:00 PM ICT,5.2
17-Mar-26 5:00:00 PM ICT,5.2
17-Mar-26 5:30:00 PM ICT,5.2
17-Mar-26 6:00:00 PM ICT,5.2
17-Mar-26 6:30:00 PM ICT,5.2
17-Mar-26 7:00:00 PM ICT,5.2
17-Mar-26 7:30:00 PM ICT,5.2
17-Mar-26 8:00:00 PM ICT,5.2
17-Mar-26 8:30:00 PM ICT,5.2
17-Mar-26 9:00:00 PM ICT,5.2
17-Mar-26 9:30:00 PM ICT,5.2
17-Mar-26 10:00:00 PM ICT,5.2
17-Mar-26 10:30:00 PM ICT,5.2
17-Mar-26 11:00:00 PM ICT,5.2
17-Mar-26 11:30:00 PM ICT,5.2
18-Mar-26 12:00:00 AM ICT,5.2
18-Mar-26 12:30:00 AM ICT,5.2
18-Mar-26 1:00:00 AM ICT,5.2
18-Mar-26 1:30:00 AM ICT,5.2
18-Mar-26 2:00:00 AM ICT,5.2
18-Mar-26 2:30:00 AM ICT,5.2
18-Mar-26 3:00:00 AM ICT,5.2
18-Mar-26 3:30:00 AM ICT,5.2
18-Mar-26 4:00:00 AM ICT,5.2
18-Mar-26 4:30:00 AM ICT,5.2
18-Mar-26 5:00:00 AM ICT,5.2
18-Mar-26 5:30:00 AM ICT,5.2
18-Mar-26 6:00:00 AM ICT,5.2
18-Mar-26 6:30:00 AM ICT,5.2
18-Mar-26 7:00:00 AM ICT,5.2
18-Mar-26 7:30:00 AM ICT,5.2
18-Mar-26 8:00:00 AM ICT,5.2
18-Mar-26 8:30:00 AM ICT,5.2
18-Mar-26 9:00:00 AM ICT,5.2
18-Mar-26 9:30:00 AM ICT,5.2
18-Mar-26 10:00:00 AM ICT,5.2
18-Mar-26 10:30:00 AM ICT,5.2
18-Mar-26 11:00:00 AM ICT,5.2
18-Mar-26 11:30:00 AM ICT,5.2
18-Mar-26 12:00:00 PM ICT,5.2
18-Mar-26 12:30:00 PM ICT,5.2
18-Mar-26 1:00:00 PM ICT,5.2
18-Mar-26 1:30:00 PM ICT,5.2
18-Mar-26 2:00:00 PM ICT,5.2
18-Mar-26 2:30:00 PM ICT,5.2
18-Mar-26 3:00:00 PM ICT,5.2
18-Mar-26 3:30:00 PM ICT,5.2
18-Mar-26 4:00:00 PM ICT,5.2
18-Mar-26 4:30:00 PM ICT,5.2
18-Mar-26 5:00:00 PM ICT,5.2
18-Mar-26 5:30:00 PM ICT,5.2
18-Mar-26 6:00:00 PM ICT,5.2
18-Mar-26 6:30:00 PM ICT,5.2
18-Mar-26 7:00:00 PM ICT,5.2
18-Mar-26 7:30:00 PM ICT,5.2
18-Mar-26 8:00:00 PM ICT,5.2
18-Mar-26 8:30:00 PM ICT,5.2
18-Mar-26 9:00:00 PM ICT,5.2
18-Mar-26 9:30:00 PM ICT,5.2
18-Mar-26 10:00:00 PM ICT,5.2
18-Mar-26 10:30:00 PM ICT,5.2
18-Mar-26 11:00:00 PM ICT,5.2
18-Mar-26 11:30:00 PM ICT,5.2
19-Mar-26 12:00:00 AM ICT,5.2
19-Mar-26 12:30:00 AM ICT,5.2
19-Mar-26 1:00:00 AM ICT,5.2
19-Mar-26 1:30:00 AM ICT,5.2
19-Mar-26 2:00:00 AM ICT,5.2
19-Mar-26 2:30:00 AM ICT,5.2
19-Mar-26 3:00:00 AM ICT,5.2
19-Mar-26 3:30:00 AM ICT,5.2
19-Mar-26 4:00:00 AM ICT,5.2
19-Mar-26 4:30:00 AM ICT,5.2
19-Mar-26 5:00:00 AM ICT,5.2
19-Mar-26 5:30:00 AM ICT,5.2
19-Mar-26 6:00:00 AM ICT,5.2
19-Mar-26 6:30:00 AM ICT,5.2
19-Mar-26 7:00:00 AM ICT,5.2
19-Mar-26 7:30:00 AM ICT,5.2
19-Mar-26 8:00:00 AM ICT,5.2
19-Mar-26 8:30:00 AM ICT,5.2
19-Mar-26 9:00:00 AM ICT,5.2
19-Mar-26 9:30:00 AM ICT,5.2
